stabb,year,milexp,totalpop,milpers,urbanpop
FRN,1978,18874092.0,53376.0,581.0,10008.0
FRN,1979,22667529.0,53606.0,578.0,10116.0
FRN,1980,26424988.0,53880.0,575.0,10225.0
FRN,1981,23867415.0,54182.0,575.0,10330.0
FRN,1982,22523616.0,54480.0,578.0,8889.0
FRN,1983,21654890.0,54728.0,578.0,9004.0
FRN,1984,20212036.0,55026.0,571.0,9121.0
FRN,1985,16716000.0,55284.0,563.0,9239.0
FRN,1986,24230000.0,55547.0,558.0,9359.0
FRN,1987,29580000.0,55824.0,559.0,9480.0
FRN,1988,30700000.0,56118.0,558.0,9603.0
FRN,1989,28580000.0,56423.0,558.0,9728.0
FRN,1990,34790000.0,56735.0,554.0,9854.0
FRN,1991,37340000.0,57055.0,554.0,9920.0
FRN,1992,34870000.0,57374.0,542.0,9986.0
FRN,1993,37200000.0,57654.0,506.0,10053.0
FRN,1994,45184000.0,57900.0,506.0,10121.0
FRN,1995,47768000.0,58139.0,504.0,10176.0
FRN,1996,47401000.0,58375.0,501.0,10232.0
FRN,1997,41523000.0,58607.0,475.0,10289.0
FRN,1998,40834000.0,58683.0,449.0,10345.0
FRN,1999,37811000.0,58886.0,421.0,10402.0
FRN,2000,34053000.0,59080.0,294.0,10589.0
FRN,2001,32909000.0,59454.0,274.0,10780.0
FRN,2002,36492000.0,59863.0,260.0,10974.0
FRN,2003,46232000.0,60264.0,259.0,11172.0
FRN,2004,53363000.0,60643.0,256.0,11373.0
FRN,2005,53181000.0,60996.0,254.0,11533.0
FRN,2006,54321000.0,61353.0,255.0,11696.0
FRN,2007,60662000.0,61707.0,255.0,11861.0
FSM,1991,0.0,111.0,0.0,0.0
FSM,1992,0.0,114.0,0.0,0.0
FSM,1993,0.0,117.0,0.0,0.0
FSM,1994,0.0,104.0,0.0,0.0
FSM,1995,0.0,105.0,0.0,0.0
FSM,1996,0.0,126.0,0.0,0.0
FSM,1997,0.0,130.0,0.0,0.0
FSM,1998,0.0,114.0,0.0,0.0
FSM,1999,0.0,116.0,0.0,0.0
FSM,2000,0.0,119.0,0.0,0.0
FSM,2001,0.0,117.0,0.0,0.0
FSM,2002,0.0,120.0,0.0,0.0
FSM,2003,0.0,108.0,0.0,0.0
FSM,2004,0.0,109.0,0.0,0.0
FSM,2005,0.0,109.0,0.0,0.0
FSM,2006,0.0,110.0,0.0,0.0
FSM,2007,0.0,110.0,0.0,0.0
GAB,1960,500.0,486.0,0.0,0.0
GAB,1961,1000.0,488.0,0.0,0.0
GAB,1962,1503.0,490.0,0.0,0.0
GAB,1963,2504.0,492.0,1.0,0.0
GAB,1964,2001.0,494.0,1.0,0.0
GAB,1965,3002.0,462.0,1.0,0.0
GAB,1966,3002.0,495.0,1.0,0.0
GAB,1967,3002.0,494.0,1.0,0.0
GAB,1968,3002.0,494.0,1.0,0.0
GAB,1969,3484.0,497.0,1.0,0.0
GAB,1970,3000.0,504.0,1.0,0.0
GAB,1971,5463.0,516.0,1.0,0.0
GAB,1972,6669.0,532.0,2.0,0.0
GAB,1973,9461.0,552.0,2.0,0.0
GAB,1974,10628.0,572.0,2.0,0.0
GAB,1975,16853.0,593.0,3.0,103.0
GAB,1976,20114.0,612.0,3.0,106.0
GAB,1977,28929.0,632.0,4.0,110.0
GAB,1978,53891.0,651.0,4.0,114.0
GAB,1979,67746.0,671.0,5.0,117.0
GAB,1980,75102.0,691.0,5.0,122.0
GAB,1981,81231.0,712.0,7.0,127.0
GAB,1982,78662.0,734.0,7.0,131.0
GAB,1983,73453.0,756.0,7.0,135.0
GAB,1984,67665.0,779.0,7.0,140.0
GAB,1985,79020.0,803.0,7.0,145.0
GAB,1986,149000.0,828.0,9.0,163.0
GAB,1987,128000.0,854.0,9.0,182.0
GAB,1988,153770.0,881.0,8.0,204.0
GAB,1989,145790.0,908.0,10.0,229.0
GAB,1990,100000.0,935.0,9.0,257.0
GAB,1991,0.0,962.0,10.0,288.0
GAB,1992,0.0,990.0,7.0,323.0
GAB,1993,0.0,1018.0,7.0,362.0
GAB,1994,95000.0,1046.0,6.0,380.0
GAB,1995,102000.0,1076.0,7.0,395.0
GAB,1996,114000.0,1106.0,7.0,411.0
GAB,1997,115000.0,1138.0,10.0,428.0
GAB,1998,135000.0,1167.0,7.0,445.0
GAB,1999,135000.0,1197.0,7.0,463.0
GAB,2000,125000.0,1226.0,5.0,477.0
GAB,2001,120000.0,1237.0,5.0,491.0
GAB,2002,13000.0,1268.0,5.0,505.0
GAB,2003,15000.0,1300.0,5.0,520.0
GAB,2004,17000.0,1307.0,4.0,535.0
GAB,2005,114000.0,1313.0,4.0,548.0
GAB,2006,111000.0,1320.0,5.0,561.0
GAB,2007,123000.0,1326.0,5.0,575.0
GAM,1965,0.0,404.0,0.0,0.0
GAM,1966,0.0,415.0,0.0,0.0
GAM,1967,0.0,426.0,0.0,0.0
GAM,1968,0.0,438.0,0.0,0.0
GAM,1969,0.0,450.0,0.0,0.0
GAM,1970,0.0,462.0,0.0,0.0
GAM,1971,0.0,475.0,0.0,0.0
GAM,1972,0.0,489.0,0.0,0.0
GAM,1973,0.0,496.0,0.0,0.0
GAM,1974,0.0,510.0,0.0,0.0
GAM,1975,0.0,524.0,0.0,0.0
GAM,1976,0.0,538.0,0.0,0.0
GAM,1977,0.0,553.0,0.0,0.0
GAM,1978,0.0,569.0,0.0,0.0
GAM,1979,0.0,585.0,0.0,0.0
GAM,1980,0.0,601.0,0.0,0.0
GAM,1981,2000.0,619.0,1.0,0.0
GAM,1982,0.0,635.0,1.0,0.0
GAM,1983,7700.0,697.0,1.0,0.0
GAM,1984,0.0,719.0,1.0,0.0
GAM,1985,1710.0,745.0,1.0,0.0
GAM,1986,0.0,775.0,1.0,0.0
GAM,1987,1000.0,808.0,1.0,0.0
GAM,1988,3000.0,844.0,1.0,0.0
GAM,1989,1000.0,882.0,2.0,0.0
GAM,1990,0.0,921.0,2.0,0.0
GAM,1991,0.0,960.0,2.0,0.0
GAM,1992,0.0,878.0,1.0,0.0
GAM,1993,2500.0,1039.0,1.0,0.0
GAM,1994,14000.0,1077.0,1.0,0.0
GAM,1995,15000.0,1111.0,1.0,0.0
GAM,1996,15000.0,1141.0,1.0,0.0
GAM,1997,15000.0,1169.0,1.0,0.0
GAM,1998,15000.0,1229.0,1.0,0.0
GAM,1999,16000.0,1268.0,1.0,0.0
GAM,2000,3000.0,1305.0,1.0,0.0
GAM,2001,3000.0,1420.0,1.0,0.0
GAM,2002,3000.0,1424.0,1.0,0.0
GAM,2003,2000.0,1428.0,1.0,0.0
GAM,2004,2000.0,1432.0,1.0,0.0
GAM,2005,3000.0,1436.0,1.0,0.0
GAM,2006,3000.0,1510.0,1.0,0.0
GAM,2007,4000.0,1584.0,1.0,0.0
GDR,1954,0.0,18059.0,106.0,3774.0
GDR,1955,0.0,17944.0,108.0,3733.0
GDR,1956,0.0,17716.0,109.0,3693.0
GDR,1957,370893.0,17517.0,113.0,3648.0
GDR,1958,465300.0,17355.0,99.0,3613.0
GDR,1959,544498.0,17298.0,86.0,3590.0
GDR,1960,286000.0,17241.0,111.0,3539.0
GDR,1961,289001.0,17125.0,139.0,3491.0
GDR,1962,780302.0,17102.0,144.0,3468.0
GDR,1963,817590.0,17155.0,203.0,3420.0
GDR,1964,855508.0,16983.0,203.0,3717.0
GDR,1965,920701.0,17020.0,205.0,3516.0
GDR,1966,992002.0,17058.0,201.0,3580.0
GDR,1967,1148398.0,17082.0,201.0,3624.0
GDR,1968,2018373.0,17084.0,201.0,3732.0
GDR,1969,2247866.0,17076.0,201.0,3752.0
GDR,1970,2523373.0,17058.0,202.0,3738.0
GDR,1971,2984200.0,17061.0,202.0,3877.0
GDR,1972,3264900.0,17043.0,202.0,3916.0
GDR,1973,3691000.0,16980.0,202.0,3955.0
GDR,1974,4101400.0,16925.0,215.0,3993.0
GDR,1975,4404000.0,16850.0,220.0,3968.0
GDR,1976,4881100.0,16786.0,220.0,4154.0
GDR,1977,5459300.0,16765.0,226.0,4217.0
GDR,1978,5992200.0,16756.0,226.0,4288.0
GDR,1979,6277600.0,16745.0,228.0,4302.0
GDR,1980,7178263.0,16737.0,228.0,4318.0
GDR,1981,8111249.0,16736.0,231.0,4346.0
GDR,1982,9161045.0,16697.0,234.0,4387.0
GDR,1983,9806041.0,16699.0,236.0,4411.0
GDR,1984,7710689.0,16671.0,196.0,4421.0
GDR,1985,7981000.0,16644.0,242.0,4445.0
GDR,1986,8948000.0,16624.0,242.0,4484.0
GDR,1987,11626000.0,16641.0,241.0,4527.0
GDR,1988,12770000.0,16666.0,242.0,4523.0
GDR,1989,13970000.0,16630.0,262.0,4463.0
GDR,1990,0.0,16247.0,137.0,4403.0
GFR,1955,1757856.0,52364.0,205.0,14834.0
GFR,1956,1710794.0,52996.0,154.0,15159.0
GFR,1957,2134317.0,53649.0,70.0,15493.0
GFR,1958,1630889.0,54282.0,100.0,15943.0
GFR,1959,2653661.0,54882.0,290.0,16181.0
GFR,1960,2905275.0,55423.0,310.0,16306.0
GFR,1961,3158714.0,56227.0,350.0,16433.0
GFR,1962,4310057.0,56947.0,354.0,16561.0
GFR,1963,4983487.0,57606.0,425.0,16690.0
GFR,1964,4918991.0,58290.0,440.0,16820.0
GFR,1965,5007541.0,59041.0,440.0,16951.0
GFR,1966,5092779.0,59676.0,480.0,17709.0
GFR,1967,5382947.0,59872.0,490.0,18468.0
GFR,1968,4828703.0,60165.0,490.0,19226.0
GFR,1969,5394248.0,60842.0,485.0,19756.0
GFR,1970,6117342.0,60714.0,510.0,19605.0
GFR,1971,7290592.0,61280.0,505.0,19856.0
GFR,1972,9007088.0,61697.0,505.0,20070.0
GFR,1973,11938936.0,61987.0,465.0,20206.0
GFR,1974,13773862.0,62071.0,475.0,20356.0
GFR,1975,15278218.0,61847.0,491.0,20611.0
GFR,1976,15457506.0,61574.0,493.0,21219.0
GFR,1977,17304280.0,61419.0,495.0,21492.0
GFR,1978,21417405.0,61350.0,491.0,21145.0
GFR,1979,24776675.0,61382.0,492.0,20797.0
GFR,1980,26691973.0,61538.0,490.0,20644.0
GFR,1981,21148592.0,61663.0,493.0,20716.0
GFR,1982,22346801.0,61596.0,495.0,20446.0
GFR,1983,23565183.0,61383.0,496.0,20270.0
GFR,1984,20125634.0,61126.0,487.0,19832.0
GFR,1985,16649000.0,60975.0,495.0,19852.0
GFR,1986,23110000.0,61010.0,495.0,20037.0
GFR,1987,28290000.0,61077.0,495.0,20139.0
GFR,1988,29170000.0,61420.0,495.0,20234.0
GFR,1989,27460000.0,62062.0,503.0,20744.0
GFR,1990,35610000.0,63253.0,545.0,21254.0
GHA,1957,8051.0,6159.0,2.0,452.0
GHA,1958,8283.0,6360.0,2.0,478.0
GHA,1959,9801.0,6564.0,2.0,497.0
GHA,1960,17384.0,6777.0,5.0,518.0
GHA,1961,25553.0,6960.0,10.0,538.0
GHA,1962,27421.0,7148.0,10.0,562.0
GHA,1963,25553.0,7436.0,18.0,590.0
GHA,1964,25903.0,7643.0,25.0,619.0
GHA,1965,29636.0,7831.0,25.0,648.0
GHA,1966,29835.0,7995.0,30.0,683.0
GHA,1967,45630.0,8140.0,30.0,854.0
GHA,1968,46256.0,8279.0,35.0,1024.0
GHA,1969,46746.0,8433.0,35.0,924.0
GHA,1970,43610.0,8633.0,35.0,824.0
GHA,1971,41513.0,8858.0,35.0,867.0
GHA,1972,30481.0,9086.0,40.0,911.0
GHA,1973,41300.0,9354.0,40.0,957.0
GHA,1974,60492.0,9607.0,35.0,1006.0
GHA,1975,78789.0,9866.0,20.0,1061.0
GHA,1976,109575.0,10309.0,20.0,1128.0
GHA,1977,136534.0,10188.0,18.0,1195.0
GHA,1978,133360.0,10352.0,19.0,1250.0
GHA,1979,123259.0,10550.0,15.0,1304.0
GHA,1980,102432.0,10808.0,14.0,1368.0
GHA,1981,272309.0,11135.0,9.0,1420.0
GHA,1982,214087.0,11521.0,9.0,1477.0
GHA,1983,188076.0,11950.0,8.0,1534.0
GHA,1984,78961.0,12393.0,15.0,1590.0
GHA,1985,63490.0,12717.0,15.0,1642.0
GHA,1986,51580.0,13050.0,9.0,1661.0
GHA,1987,45280.0,13391.0,11.0,1680.0
GHA,1988,21000.0,14138.0,16.0,1699.0
GHA,1989,41480.0,14575.0,16.0,1748.0
GHA,1990,45390.0,15018.0,9.0,1803.0
GHA,1991,67000.0,15468.0,9.0,1861.0
GHA,1992,47360.0,15923.0,7.0,1915.0
GHA,1993,51000.0,16385.0,7.0,2109.0
GHA,1994,105000.0,16856.0,7.0,2302.0
GHA,1995,121000.0,17338.0,7.0,2496.0
GHA,1996,123000.0,17832.0,7.0,2689.0
GHA,1997,134000.0,18338.0,7.0,2883.0
GHA,1998,137000.0,19162.0,7.0,3076.0
GHA,1999,121000.0,19678.0,7.0,3270.0
GHA,2000,40000.0,20212.0,7.0,3463.0
GHA,2001,34000.0,19396.0,7.0,3600.0
GHA,2002,38000.0,19878.0,7.0,3743.0
GHA,2003,51000.0,20359.0,7.0,3892.0
GHA,2004,56000.0,20842.0,7.0,4047.0
GHA,2005,76000.0,21343.0,7.0,4192.0
GHA,2006,83000.0,21844.0,7.0,4342.0
GHA,2007,104000.0,22345.0,14.0,4498.0
GMY,1945,10648000.0,89697.0,5300.0,23627.0
GMY,1990,37200000.0,79402.0,545.0,25673.0
GMY,1991,32300000.0,79984.0,457.0,25888.0
GMY,1992,33380000.0,80570.0,442.0,25928.0
GMY,1993,36700000.0,81187.0,398.0,25968.0
GMY,1994,35300000.0,81422.0,362.0,25933.0
GMY,1995,41157000.0,81661.0,352.0,25823.0
GMY,1996,39828000.0,81896.0,339.0,25731.0
GMY,1997,33217000.0,82071.0,335.0,25468.0
GMY,1998,33802000.0,82133.0,333.0,25386.0
GMY,1999,31182000.0,82178.0,331.0,25304.0
GMY,2000,27924000.0,82220.0,221.0,25324.0
GMY,2001,26902000.0,82340.0,308.0,25345.0
GMY,2002,29404000.0,82482.0,296.0,25365.0
GMY,2003,35295000.0,82520.0,284.0,25385.0
GMY,2004,38263000.0,82501.0,284.0,25405.0
GMY,2005,38250000.0,82464.0,284.0,25383.0
GMY,2006,37956000.0,82366.0,285.0,25360.0
GMY,2007,42108000.0,82263.0,246.0,25337.0
GNB,1974,1000.0,599.0,5.0,0.0
GNB,1975,0.0,627.0,5.0,0.0
GNB,1976,4000.0,660.0,5.0,101.0
GNB,1977,4000.0,696.0,6.0,104.0
GNB,1978,5000.0,732.0,6.0,107.0
GNB,1979,5000.0,764.0,5.0,109.0
GNB,1980,7000.0,781.0,4.0,110.0
GNB,1981,7000.0,797.0,12.0,112.0
GNB,1982,9000.0,814.0,9.0,114.0
GNB,1983,19054.0,832.0,9.0,115.0
GNB,1984,8268.0,850.0,11.0,116.0
GNB,1985,9068.0,869.0,11.0,118.0
GNB,1986,6130.0,889.0,11.0,120.0
GNB,1987,3880.0,910.0,11.0,123.0
GNB,1988,0.0,932.0,10.0,125.0
GNB,1989,4430.0,944.0,10.0,126.0
GNB,1990,4430.0,964.0,12.0,129.0
GNB,1991,0.0,984.0,12.0,132.0
GNB,1992,0.0,1005.0,11.0,135.0
GNB,1993,0.0,1026.0,11.0,143.0
GNB,1994,8000.0,1047.0,7.0,150.0
GNB,1995,8000.0,1069.0,7.0,157.0
GNB,1996,9000.0,1091.0,7.0,165.0
GNB,1997,8000.0,1112.0,7.0,173.0
GNB,1998,5000.0,1161.0,7.0,181.0
GNB,1999,6000.0,1187.0,7.0,190.0
GNB,2000,3000.0,1213.0,7.0,199.0
GNB,2001,3000.0,1211.0,9.0,209.0
GNB,2002,6000.0,1238.0,9.0,214.0
GNB,2003,8000.0,1267.0,9.0,219.0
GNB,2004,10000.0,1296.0,9.0,224.0
GNB,2005,12000.0,1326.0,9.0,230.0
GNB,2006,13000.0,1357.0,9.0,236.0
GNB,2007,15000.0,1389.0,9.0,242.0
GRC,1945,86098.0,7300.0,117.0,899.0
GRC,1946,95622.0,7400.0,120.0,914.0
GRC,1947,99740.0,7500.0,137.0,931.0
GRC,1948,100488.0,7749.0,154.0,946.0
GRC,1949,108667.0,7856.0,223.0,951.0
GRC,1950,131400.0,7566.0,192.0,959.0
GRC,1951,174333.0,7646.0,160.0,982.0
GRC,1952,176295.0,7733.0,171.0,1005.0
GRC,1953,183732.0,7817.0,171.0,1011.0
GRC,1954,114267.0,7893.0,173.0,1017.0
GRC,1955,122525.0,7966.0,144.0,1023.0
GRC,1956,164633.0,8031.0,135.0,1029.0
GRC,1957,149233.0,8096.0,144.0,1035.0
GRC,1958,148967.0,8173.0,148.0,1041.0
GRC,1959,157833.0,8258.0,152.0,1047.0
GRC,1960,170333.0,8327.0,160.0,1053.0
GRC,1961,167800.0,8398.0,160.0,1060.0
GRC,1962,170067.0,8448.0,160.0,1117.0
GRC,1963,179500.0,8480.0,175.0,1173.0
GRC,1964,188233.0,8510.0,175.0,1230.0
GRC,1965,209667.0,8550.0,190.0,1287.0
GRC,1966,238933.0,8614.0,175.0,1344.0
GRC,1967,313000.0,8716.0,170.0,1401.0
GRC,1968,366767.0,8741.0,185.0,1458.0
GRC,1969,425400.0,8773.0,180.0,1514.0
GRC,1970,473600.0,8793.0,180.0,1571.0
GRC,1971,517800.0,8831.0,180.0,1628.0
GRC,1972,560300.0,8889.0,180.0,1669.0
GRC,1973,674802.0,8929.0,184.0,1708.0
GRC,1974,1049967.0,8962.0,186.0,1748.0
GRC,1975,1422740.0,9047.0,185.0,1788.0
GRC,1976,1559861.0,9167.0,186.0,1829.0
GRC,1977,1838808.0,9308.0,187.0,1871.0
GRC,1978,2118955.0,9430.0,186.0,1914.0
GRC,1979,2424294.0,9548.0,187.0,1958.0
GRC,1980,2275500.0,9643.0,186.0,2003.0
GRC,1981,2512489.0,9729.0,188.0,2092.0
GRC,1982,2638747.0,9790.0,186.0,2090.0
GRC,1983,2526137.0,9847.0,177.0,2088.0
GRC,1984,2412598.0,9896.0,197.0,2086.0
GRC,1985,2040000.0,9934.0,201.0,2084.0
GRC,1986,1710000.0,9967.0,202.0,2083.0
GRC,1987,2130000.0,10001.0,199.0,2081.0
GRC,1988,2490000.0,10037.0,199.0,2079.0
GRC,1989,3170000.0,10090.0,201.0,2077.0
GRC,1990,3920000.0,10161.0,201.0,2075.0
GRC,1991,3980000.0,10247.0,205.0,2073.0
GRC,1992,4400000.0,10322.0,208.0,2071.0
GRC,1993,3861000.0,10379.0,213.0,2069.0
GRC,1994,3300000.0,10426.0,206.0,2067.0
GRC,1995,5056000.0,10454.0,213.0,2065.0
GRC,1996,5700000.0,10475.0,212.0,2064.0
GRC,1997,5552000.0,10522.0,206.0,2062.0
GRC,1998,5951000.0,10600.0,202.0,2060.0
GRC,1999,5206000.0,10626.0,204.0,2058.0
GRC,2000,5528000.0,10645.0,159.0,2056.0
GRC,2001,5517000.0,10950.0,159.0,2054.0
GRC,2002,4571000.0,10988.0,178.0,2063.0
GRC,2003,4845000.0,11024.0,178.0,2072.0
GRC,2004,5940000.0,11062.0,170.0,2081.0
GRC,2005,6786000.0,11104.0,163.0,2092.0
GRC,2006,7286000.0,11149.0,164.0,2104.0
GRC,2007,8653000.0,11193.0,147.0,2116.0
GRG,1991,0.0,5464.0,0.0,1923.0
GRG,1992,850000.0,5455.0,25.0,1886.0
GRG,1993,0.0,5440.0,7.0,1849.0
GRG,1994,108000.0,5426.0,7.0,1812.0
GRG,1995,106000.0,5417.0,5.0,1775.0
GRG,1996,110000.0,5411.0,5.0,1738.0
GRG,1997,109000.0,5434.0,11.0,1701.0
GRG,1998,112000.0,5059.0,16.0,1664.0
GRG,1999,111000.0,5006.0,14.0,1627.0
GRG,2000,290000.0,4968.0,27.0,1590.0
GRG,2001,265000.0,4386.0,17.0,1553.0
GRG,2002,350000.0,4357.0,18.0,1516.0
GRG,2003,350000.0,4329.0,18.0,1479.0
GRG,2004,84000.0,4318.0,14.0,1494.0
GRG,2005,214000.0,4361.0,11.0,1509.0
GRG,2006,339000.0,4398.0,11.0,1523.0
GRG,2007,573000.0,4388.0,11.0,1538.0
GRN,1974,1408.0,104.0,0.0,0.0
GRN,1975,1700.0,105.0,0.0,0.0
GRN,1976,1829.0,107.0,0.0,0.0
GRN,1977,2262.0,108.0,0.0,0.0
GRN,1978,0.0,109.0,0.0,0.0
GRN,1979,0.0,109.0,0.0,0.0
GRN,1980,0.0,109.0,1.0,0.0
GRN,1981,0.0,88.0,1.0,0.0
GRN,1982,6730.0,89.0,1.0,0.0
GRN,1983,2300.0,91.0,1.0,0.0
GRN,1984,0.0,94.0,0.0,0.0
GRN,1985,0.0,91.0,0.0,0.0
GRN,1986,0.0,97.0,0.0,0.0
GRN,1987,0.0,97.0,0.0,0.0
GRN,1988,0.0,90.0,0.0,0.0
GRN,1989,0.0,91.0,0.0,0.0
GRN,1990,0.0,91.0,0.0,0.0
GRN,1991,0.0,91.0,0.0,0.0
GRN,1992,0.0,91.0,0.0,0.0
GRN,1993,0.0,92.0,0.0,0.0
GRN,1994,0.0,92.0,0.0,0.0
GRN,1995,0.0,92.0,0.0,0.0
GRN,1996,0.0,92.0,0.0,0.0
GRN,1997,0.0,93.0,0.0,0.0
GRN,1998,0.0,93.0,0.0,0.0
GRN,1999,0.0,93.0,0.0,0.0
GRN,2000,0.0,94.0,0.0,0.0
GRN,2001,0.0,101.0,0.0,0.0
GRN,2002,0.0,102.0,0.0,0.0
GRN,2003,0.0,102.0,0.0,0.0
GRN,2004,0.0,102.0,0.0,0.0
GRN,2005,0.0,103.0,0.0,0.0
GRN,2006,0.0,104.0,0.0,0.0
GRN,2007,0.0,107.0,0.0,0.0
GUA,1945,0.0,2440.0,0.0,221.0
GUA,1946,3366.0,2500.0,20.0,228.0
GUA,1947,3474.0,2570.0,22.0,241.0
GUA,1948,3871.0,2641.0,22.0,254.0
GUA,1949,5161.0,2724.0,22.0,268.0
GUA,1950,5062.0,2969.0,22.0,284.0
GUA,1951,5558.0,2892.0,22.0,293.0
GUA,1952,5955.0,2981.0,7.0,302.0
GUA,1953,5955.0,3058.0,7.0,312.0
GUA,1954,6650.0,3159.0,7.0,322.0
GUA,1955,7940.0,3258.0,7.0,333.0
GUA,1956,8800.0,3347.0,8.0,343.0
GUA,1957,9300.0,3451.0,8.0,355.0
GUA,1958,9800.0,3546.0,8.0,368.0
GUA,1959,9800.0,3652.0,8.0,382.0
GUA,1960,9400.0,3964.0,8.0,414.0
GUA,1961,9200.0,4079.0,7.0,449.0
GUA,1962,9300.0,4197.0,8.0,487.0
GUA,1963,10200.0,4318.0,9.0,528.0
GUA,1964,12700.0,4442.0,9.0,573.0
GUA,1965,14300.0,4568.0,10.0,621.0
GUA,1966,14700.0,4698.0,9.0,673.0
GUA,1967,16400.0,4830.0,10.0,679.0
GUA,1968,15700.0,4964.0,11.0,685.0
GUA,1969,15600.0,5103.0,10.0,692.0
GUA,1970,17200.0,5246.0,13.0,700.0
GUA,1971,18500.0,5393.0,13.0,702.0
GUA,1972,22500.0,5544.0,14.0,705.0
GUA,1973,21500.0,5699.0,13.0,706.0
GUA,1974,27400.0,5858.0,13.0,721.0
GUA,1975,42900.0,6023.0,13.0,736.0
GUA,1976,49600.0,6191.0,14.0,739.0
GUA,1977,77700.0,6364.0,14.0,742.0
GUA,1978,73200.0,6543.0,14.0,745.0
GUA,1979,81899.0,6726.0,21.0,748.0
GUA,1980,109090.0,6917.0,21.0,751.0
GUA,1981,131209.0,7113.0,27.0,754.0
GUA,1982,165114.0,7315.0,30.0,785.0
GUA,1983,170009.0,7524.0,40.0,816.0
GUA,1984,181288.0,7740.0,40.0,846.0
GUA,1985,174000.0,7963.0,43.0,877.0
GUA,1986,130770.0,8195.0,43.0,901.0
GUA,1987,106320.0,8434.0,43.0,926.0
GUA,1988,127000.0,8681.0,43.0,951.0
GUA,1989,131000.0,8935.0,43.0,977.0
GUA,1990,71780.0,9197.0,43.0,1002.0
GUA,1991,126000.0,9467.0,43.0,1032.0
GUA,1992,109160.0,9745.0,44.0,1062.0
GUA,1993,113000.0,10030.0,44.0,1054.0
GUA,1994,136000.0,10322.0,34.0,1046.0
GUA,1995,150000.0,9976.0,36.0,1038.0
GUA,1996,211000.0,10243.0,36.0,1030.0
GUA,1997,182000.0,10517.0,30.0,1022.0
GUA,1998,159000.0,10801.0,30.0,1015.0
GUA,1999,149000.0,11090.0,30.0,1007.0
GUA,2000,155000.0,11385.0,31.0,1569.0
GUA,2001,186000.0,11678.0,31.0,2131.0
GUA,2002,158000.0,11987.0,31.0,2203.0
GUA,2003,179000.0,12084.0,31.0,2277.0
GUA,2004,98000.0,12390.0,30.0,2354.0
GUA,2005,90000.0,12701.0,29.0,2434.0
GUA,2006,146000.0,13019.0,29.0,2517.0
GUA,2007,166000.0,13345.0,16.0,2603.0
GUI,1958,0.0,3006.0,2.0,0.0
GUI,1959,0.0,3070.0,2.0,0.0
GUI,1960,3000.0,3272.0,3.0,112.0
GUI,1961,4000.0,3174.0,5.0,125.0
GUI,1962,5902.0,3259.0,5.0,140.0
GUI,1963,6004.0,3360.0,10.0,156.0
GUI,1964,5003.0,3420.0,8.0,175.0
GUI,1965,11007.0,3510.0,9.0,182.0
GUI,1966,13008.0,3608.0,9.0,189.0
GUI,1967,14009.0,3702.0,5.0,197.0
GUI,1968,14009.0,3747.0,9.0,208.0
GUI,1969,14252.0,3829.0,9.0,219.0
GUI,1970,15000.0,3900.0,9.0,229.0
GUI,1971,19000.0,3961.0,9.0,238.0
GUI,1972,17000.0,4012.0,17.0,248.0
GUI,1973,17000.0,4057.0,17.0,258.0
GUI,1974,18000.0,4101.0,17.0,269.0
GUI,1975,19000.0,4149.0,7.0,285.0
GUI,1976,0.0,4200.0,10.0,302.0
GUI,1977,74000.0,4255.0,10.0,320.0
GUI,1978,0.0,4316.0,18.0,339.0
GUI,1979,0.0,4385.0,18.0,359.0
GUI,1980,0.0,4461.0,28.0,377.0
GUI,1981,68000.0,4548.0,28.0,396.0
GUI,1982,83251.0,4647.0,28.0,416.0
GUI,1983,83000.0,4410.0,28.0,437.0
GUI,1984,60000.0,4532.0,28.0,459.0
GUI,1985,0.0,4661.0,28.0,479.0
GUI,1986,0.0,4794.0,24.0,501.0
GUI,1987,0.0,4931.0,24.0,523.0
GUI,1988,29000.0,5071.0,15.0,546.0
GUI,1989,27000.0,5527.0,15.0,571.0
GUI,1990,33000.0,5755.0,15.0,600.0
GUI,1991,37000.0,6050.0,15.0,631.0
GUI,1992,0.0,6398.0,15.0,664.0
GUI,1993,43000.0,6763.0,15.0,698.0
GUI,1994,49000.0,7092.0,12.0,734.0
GUI,1995,51000.0,7349.0,12.0,762.0
GUI,1996,58000.0,7518.0,12.0,790.0
GUI,1997,51000.0,7614.0,12.0,819.0
GUI,1998,59000.0,7337.0,12.0,849.0
GUI,1999,60000.0,7360.0,12.0,881.0
GUI,2000,46000.0,7430.0,10.0,908.0
GUI,2001,45000.0,7429.0,10.0,937.0
GUI,2002,98000.0,8024.0,10.0,966.0
GUI,2003,84000.0,8619.0,10.0,996.0
GUI,2004,82000.0,9214.0,9.0,1027.0
GUI,2005,55000.0,9221.0,9.0,1064.0
GUI,2006,36000.0,9412.0,10.0,1103.0
GUI,2007,52000.0,9615.0,12.0,1143.0
GUY,1966,304.0,634.0,2.0,0.0
GUY,1967,688.0,651.0,3.0,0.0
GUY,1968,657.0,661.0,3.0,0.0
GUY,1969,738.0,694.0,3.0,0.0
GUY,1970,1000.0,709.0,4.0,0.0
GUY,1971,3000.0,724.0,4.0,0.0
GUY,1972,4000.0,740.0,4.0,0.0
GUY,1973,5000.0,756.0,4.0,0.0
GUY,1974,7000.0,769.0,4.0,0.0
GUY,1975,8000.0,781.0,2.0,0.0
