hostlev,dispnum,year,month,numab,b_abb,a_abb,b_win,a_win,b_yield,a_yield,stalemate,compromise,released,unclear,joins_war,b_fatal,a_fatal,b_hiact,a_hiact,b_hostlev,a_hostlev,b_maj,a_maj,pa_win,pb_win,pa_yield,pb_yield,pa_fatal,pb_fatal,pa_hiact,pb_hiact,p_dispnum,p_stalemate,p_compromise,p_released,p_unclear,p_joins_war,r_milexp,r_milpers,r_totalpop,r_urbanpop,contig,target,pa_hiact_s,pb_hiact_s
2,4218,2000,3,3,ROK,PRK,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,2,0,0,0,0,0,0,1432.0,1356.0,17,17,23,23,23,23,23,23,6.09708273553,0.647393364929,1.94866674986,3.28079644956,Land,Diplomatic,Clash,Clash
2,4218,2000,3,3,USA,PRK,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1,1,2,1,0,0,0,0,0,1343.0,1191.0,17,7,22,22,22,22,22,22,144.971783835,1.29478672986,11.5793918216,9.03706369198,None,Diplomatic,Clash,ShowForce
4,4222,2000,4,2,RUS,JPN,0,0,0,0,1,0,0,0,0,0.0,0.0,16,0,4,1,0,1,0,0,1,0,0.0,0.0,0,16,2,2,2,2,2,2,1.1474975726,4.23628691983,1.15957194943,0.865992809879,None,Military,None,Attack
4,4232,2000,4,2,AZE,ARM,0,0,0,0,1,0,0,0,0,0.0,0.0,0,16,1,4,0,0,0,0,0,0,1013.0,1013.0,17,17,4,4,4,4,4,4,1.20289855072,1.75609756098,2.19715909091,1.64511691884,Land,Military,Clash,Clash
4,4312,2000,4,2,NIR,BEN,0,0,0,0,1,0,0,0,0,0.0,0.0,14,0,4,1,0,0,0,0,1,0,0.0,0.0,13,0,1,1,1,1,1,1,0.72972972973,1.0,1.75988190914,0.965953307393,Land,Military,Blockade,None
3,4311,2000,5,2,TAZ,BUI,0,0,0,0,1,0,0,0,0,0.0,0.0,11,0,3,1,0,0,0,0,1,0,0.0,0.0,17,17,4,4,4,4,4,4,3.42857142857,0.85,5.00627333831,14.376,None,Diplomatic,Clash,Clash
3,4156,2000,6,2,SUR,GUY,0,0,0,0,1,0,0,0,0,0.0,0.0,12,12,3,3,0,0,0,0,0,0,0.0,0.0,0,16,2,2,2,2,2,2,3.0,1.0,0.484320557491,1.95,Land,Diplomatic,None,Attack
4,4221,2000,6,3,TUR,ARM,0,0,0,0,1,0,0,0,0,0.0,0.0,17,0,4,1,0,0,0,0,0,0,1000.0,0.0,17,16,1,1,1,1,1,1,14.484057971,14.8780487805,18.9178977273,15.6574965612,Land,Military,Clash,Attack
4,4221,2000,6,3,TUR,RUS,0,0,0,0,1,0,0,0,0,0.0,13.0,17,17,4,4,0,0,0,0,0,0,13.0,0.0,0,16,4,4,4,4,4,4,0.192192307692,0.607569721116,0.453203479113,0.342428253414,None,Military,None,Attack
4,4257,2000,7,2,LBR,GUI,0,0,0,0,0,1,0,0,0,13.0,0.0,11,16,3,4,0,0,0,0,0,0,0.0,0.0,8,0,1,1,1,1,1,1,0.54347826087,1.5,0.424495289367,0.721365638767,Land,Military,Alert,None
4,4295,2000,7,3,YUG,CAN,0,0,0,0,0,0,1,0,0,0.0,0.0,15,0,4,1,0,0,2,0,1,0,0.0,750.0,16,17,3,3,3,3,3,3,0.219471153846,1.66101694915,0.341605933156,0.235178190179,None,Military,Attack,Clash
4,4295,2000,7,3,YUG,UKG,0,0,0,0,0,0,1,0,0,0.0,0.0,15,0,4,1,0,1,2,0,1,0,0.0,750.0,16,17,3,3,3,3,3,3,0.0512130136026,0.462264150943,0.180860105388,0.0540826346401,None,Military,Attack,Clash
4,4324,2000,7,2,TUR,IRQ,0,0,0,0,1,0,0,0,0,0.0,0.0,16,0,4,1,0,0,0,2,0,0,2013.0,13.0,16,0,13,13,13,13,13,13,7.13857142857,1.42191142191,2.88085658663,1.33642500734,None,Military,Attack,None
3,4229,2000,8,2,YUG,ALB,0,0,0,0,1,0,0,0,0,0.0,0.0,0,11,1,3,0,0,1,0,0,0,26.0,776.0,0,16,7,7,7,7,7,7,16.1592920354,1.81481481481,3.41792483135,7.97771587744,Land,Diplomatic,None,Attack
3,4275,2000,8,2,KUW,IRQ,0,0,0,0,1,0,0,0,0,0.0,0.0,10,0,3,1,0,0,0,2,2,0,2000.0,839.0,16,17,15,15,15,15,15,15,2.63928571429,0.034965034965,0.0853125675968,0.0183152333431,Land,Diplomatic,Attack,Clash
4,4298,2000,8,3,YUG,CRO,0,0,0,0,1,0,0,0,0,0.0,0.0,15,7,4,3,0,0,0,1,0,0,376.0,76.0,16,0,4,4,4,4,4,4,3.58742632613,1.60655737705,2.37871674491,2.7859922179,Land,Military,Attack,None
4,4298,2000,8,3,YUG,USA,0,0,0,0,1,0,0,0,0,0.0,0.0,15,7,4,3,0,1,2,0,1,0,0.0,750.0,16,17,4,4,4,4,4,4,0.00602369893381,0.0717423133236,0.0382242947007,0.0380133259006,None,Military,Attack,Clash
3,4157,2000,9,2,SUR,GUY,0,0,0,0,1,0,0,0,0,0.0,0.0,12,0,3,1,0,0,0,0,0,0,0.0,0.0,0,12,3,3,3,3,3,3,3.0,1.0,0.484320557491,1.95,Land,Diplomatic,None,ViolateBorder
3,4220,2000,10,2,USA,RUS,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,1,0,0,0,0,0,0.0,0.0,0,15,3,3,3,3,3,3,5.82953846154,1.36055776892,1.89443559693,1.13323506408,None,Diplomatic,None,Seizure
3,4261,2000,10,2,VEN,USA,0,0,0,0,1,0,0,0,0,0.0,0.0,0,12,1,3,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0046084925578,0.0409956076135,0.0868309401237,0.154800775132,None,Diplomatic,None,None
4,4262,2000,10,2,VEN,COL,0,0,0,0,1,0,0,0,0,0.0,0.0,16,0,4,1,0,0,0,0,0,0,0.0,0.0,0,16,7,7,7,7,7,7,0.456237753103,0.368421052632,0.571111268637,0.557531430757,Land,Military,None,Attack
3,4197,2000,11,3,RUS,CAN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,8,3,3,0,0,0,0,0,0,0.0,0.0,0,8,1,1,1,1,1,1,6.25,17.0169491525,4.71743667127,5.45935293152,None,Diplomatic,None,Alert
3,4197,2000,11,3,USA,RUS,0,0,0,0,1,0,0,0,0,0.0,0.0,8,7,3,3,1,0,0,0,0,0,0.0,0.0,0,15,4,4,4,4,4,4,5.82953846154,1.36055776892,1.89443559693,1.13323506408,None,Diplomatic,None,Seizure
4,4214,2000,11,2,LIT,EQG,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,49.75,13.0,8.10154525386,8.21387283237,None,Military,None,None
3,4343,2000,11,39,YUG,ARG,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,7,7,1,1,1,1,1,1,0.382328308208,1.38028169014,0.287319075394,0.171261137356,None,Diplomatic,ShowForce,ShowForce
3,4343,2000,11,39,YUG,AUS,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,12,2,2,2,2,2,2,1.13275434243,2.45,1.2958226769,1.28950923008,None,Diplomatic,None,ViolateBorder
3,4343,2000,11,39,YUG,AZE,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,2.2,1.36111111111,1.37574347039,1.19732441472,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,BEL,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,2,0,1,0,0.0,750.0,16,17,3,3,3,3,3,3,0.568493150685,2.51282051282,1.04714102943,1.91315965264,None,Diplomatic,Attack,Clash
3,4343,2000,11,39,YUG,BUL,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,13.0,16,16,3,3,3,3,3,3,5.32361516035,1.225,1.29361702128,1.19432860717,None,Diplomatic,Attack,Attack
3,4343,2000,11,39,YUG,CAN,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,2,0,1,0,0.0,750.0,16,15,4,4,4,4,4,4,0.219471153846,1.66101694915,0.341605933156,0.235178190179,None,Diplomatic,Attack,Seizure
3,4343,2000,11,39,YUG,CZR,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,1,0,1,0,0.0,750.0,1,17,2,2,2,2,2,2,1.59059233449,1.68965517241,1.0386567747,1.32592592593,None,Diplomatic,ThreatForce,Clash
3,4343,2000,11,39,YUG,DEN,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,2,0,1,0,0.0,750.0,16,17,3,3,3,3,3,3,0.7624217119,4.45454545455,2.01020215379,2.53675819309,None,Diplomatic,Attack,Clash
3,4343,2000,11,39,YUG,EST,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,23.4102564103,19.6,7.6217765043,5.66007905138,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,FIN,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,1.17051282051,3.0625,2.05564142195,2.00841514727,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,FRN,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,1,2,0,1,0,0.0,750.0,16,17,3,3,3,3,3,3,0.0536222946583,0.333333333333,0.18009478673,0.270469354991,None,Diplomatic,Attack,Clash
3,4343,2000,11,39,YUG,GMY,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,1,2,0,1,0,0.0,750.0,16,17,3,3,3,3,3,3,0.0653917776823,0.443438914027,0.129408902943,0.113094297899,None,Diplomatic,Attack,Clash
3,4343,2000,11,39,YUG,GRC,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,2,0,1,0,0.0,750.0,8,17,3,3,3,3,3,3,0.330318379161,0.616352201258,0.999530295914,1.39299610895,None,Diplomatic,Alert,Clash
3,4343,2000,11,39,YUG,GRG,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,6.29655172414,3.62962962963,2.14170692432,1.80125786164,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,HUN,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,1,0,1,0,0.0,763.0,7,0,6,6,6,6,6,6,2.26832298137,2.22727272727,1.06018333998,0.971835765185,Land,Diplomatic,ShowForce,None
3,4343,2000,11,39,YUG,IRE,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,2.90302066773,8.16666666667,2.85254691689,4.64935064935,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,ITA,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,2,0,1,0,0.0,750.0,7,15,6,6,6,6,6,6,0.0891253416634,0.390438247012,0.185695835806,0.219027225451,Water150,Diplomatic,ShowForce,Seizure
3,4343,2000,11,39,YUG,JOR,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,2.30555555556,0.942307692308,1.59544159544,1.40254652302,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,LIT,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,1,0,1,0,0.0,750.0,0,17,2,2,2,2,2,2,9.17587939698,7.53846153846,2.89918256131,2.01548205489,None,Diplomatic,None,Clash
3,4343,2000,11,39,YUG,MOR,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,1.277816655,0.494949494949,0.375295404042,0.226546432526,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,NOR,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,1,0,1,0,0.0,750.0,16,17,2,2,2,2,2,2,0.624700650017,3.62962962963,2.3829787234,2.87261785356,None,Diplomatic,Attack,Clash
3,4343,2000,11,39,YUG,NTH,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,2,0,1,0,0.0,750.0,16,17,3,3,3,3,3,3,0.302969968475,1.88461538462,0.674014949956,0.581640942323,None,Diplomatic,Attack,Clash
3,4343,2000,11,39,YUG,POL,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,1,0,1,0,0.0,750.0,7,17,2,2,2,2,2,2,0.590556274256,0.451612903226,0.274474397008,0.250832019618,None,Diplomatic,ShowForce,Clash
3,4343,2000,11,39,YUG,POR,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,2,0,1,0,0.0,750.0,16,17,3,3,3,3,3,3,0.822152183701,2.17777777778,1.07746835443,1.88918205805,None,Diplomatic,Attack,Clash
3,4343,2000,11,39,YUG,RUS,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,1,0,1,0,0.0,750.0,8,17,2,2,2,2,2,2,0.0351153846154,0.097609561753,0.0724134645487,0.0430780338126,None,Diplomatic,Alert,Clash
3,4343,2000,11,39,YUG,SLO,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,5.33918128655,2.51282051282,1.97512530165,4.24925816024,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,SLV,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,6.68864468864,10.8888888889,5.35750251762,11.1007751938,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,SPN,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,2,0,1,0,0.0,750.0,16,17,3,3,3,3,3,3,0.258530369531,0.590361445783,0.268483472117,0.220375500154,None,Diplomatic,Attack,Clash
3,4343,2000,11,39,YUG,SWD,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,0.396095444685,1.84905660377,1.19416386083,0.359979889392,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,SWZ,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,0.624487004104,3.5,1.44056322773,2.96480331263,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,TUR,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,2,0,1,0,0.0,750.0,1,0,4,4,4,4,4,4,0.182709625775,0.160655737705,0.159781351834,0.125801634016,None,Diplomatic,ThreatForce,None
3,4343,2000,11,39,YUG,UAE,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,0.609275942609,1.50769230769,4.35886931585,1.20336134454,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,UKG,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,1,2,0,1,0,0.0,750.0,16,15,4,4,4,4,4,4,0.0512130136026,0.462264150943,0.180860105388,0.0540826346401,None,Diplomatic,Attack,Seizure
3,4343,2000,11,39,YUG,UKR,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,1,0,0.0,0.0,0,7,1,1,1,1,1,1,0.358039215686,0.322368421053,0.210876803552,0.152917934754,None,Diplomatic,None,ShowForce
3,4343,2000,11,39,YUG,USA,0,0,0,1,0,0,0,0,0,0.0,0.0,7,0,3,1,0,1,2,0,1,0,0.0,750.0,7,15,5,5,5,5,5,5,0.00602369893381,0.0717423133236,0.0382242947007,0.0380133259006,None,Diplomatic,ShowForce,Seizure
3,4320,2000,12,2,TUR,GRC,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,0,0,0,1,0,0,26.0,1052.0,0,7,21,21,21,21,21,21,1.80788712012,3.83647798742,6.25561296383,11.0729571984,Land,Diplomatic,None,ShowForce
3,4233,2001,1,2,TUR,GRC,0,0,0,0,1,0,0,0,0,0.0,0.0,0,7,1,3,0,0,0,1,0,0,26.0,1052.0,0,7,22,22,22,22,22,22,1.30850099692,3.23899371069,6.24337899543,10.4863680623,Land,Diplomatic,None,ShowForce
4,4300,2001,1,2,SIE,GUI,0,0,0,0,1,0,0,0,0,0.0,0.0,11,16,3,4,0,0,1,0,0,0,0.0,0.0,14,17,1,1,1,1,1,1,0.266666666667,0.6,0.680306905371,0.838847385272,Land,Military,Occupy,Clash
4,4303,2001,1,2,ZAM,ANG,0,0,0,0,0,0,0,1,0,0.0,13.0,16,16,4,4,0,0,0,0,0,0,0.0,0.0,17,7,1,1,1,1,1,1,0.0183673469388,0.169230769231,0.783125048514,0.90160936357,Land,Military,Clash,ShowForce
4,4235,2001,2,2,AZE,ARM,0,0,0,0,1,0,0,0,0,0.0,0.0,0,16,1,4,0,0,0,0,0,0,1013.0,1013.0,17,17,5,5,5,5,5,5,1.30769230769,1.71428571429,2.52364654636,1.76798825257,Land,Military,Clash,Clash
3,4238,2001,2,2,RUS,NOR,0,0,0,0,1,0,0,0,0,0.0,0.0,0,7,1,3,0,0,0,0,0,0,0.0,0.0,0,0,3,3,3,3,3,3,21.4641051567,36.1851851852,32.3385024369,66.4019900498,None,Diplomatic,None,None
3,4239,2001,2,2,RUS,JPN,0,0,0,0,1,0,0,0,0,0.0,0.0,12,7,3,3,0,1,0,0,1,0,0.0,0.0,0,16,3,3,3,3,3,3,1.61172272417,4.07083333333,1.14807037413,0.921944076039,None,Diplomatic,None,Attack
3,4259,2001,2,2,NIC,HON,0,0,0,0,0,1,0,0,0,0.0,0.0,0,11,1,3,0,0,0,0,0,0,13.0,26.0,17,17,13,13,13,13,13,13,0.28125,2.0,0.792343032159,0.776992287918,Land,Diplomatic,Clash,Clash
4,4314,2001,2,2,THI,MYA,0,0,0,0,1,0,0,0,0,0.0,63.0,17,17,4,4,0,0,1,0,0,0,26.0,26.0,16,0,20,20,20,20,20,20,16.8373161765,0.889534883721,1.2302788533,1.31487191651,Land,Military,Attack,None
3,4281,2001,3,3,TAW,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,0,1,0,0,0,0,89.0,89.0,17,16,19,19,19,19,19,19,0.226541292971,0.160173160173,0.0176168573338,0.0220382978237,Water12,Diplomatic,Clash,Attack
3,4281,2001,3,3,USA,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,1,1,1,0,0,0,1076.0,2013.0,17,7,25,25,25,25,25,25,7.00047775196,0.592207792208,0.224171089358,0.124677574874,None,Diplomatic,Clash,ShowForce
4,4306,2001,3,2,CEN,CAO,0,0,0,0,1,0,0,0,0,0.0,0.0,14,0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.125,0.136363636364,0.242832623482,0.291451731761,Land,Military,None,None
3,4310,2001,3,2,UGA,RWA,0,0,0,0,1,0,0,0,0,0.0,0.0,11,0,3,1,0,0,0,0,0,0,0.0,0.0,17,17,4,4,4,4,4,4,1.28571428571,0.785714285714,3.01162790698,3.392,None,Diplomatic,Clash,Clash
3,4327,2001,3,2,NIC,HON,0,0,0,0,1,0,0,0,0,0.0,0.0,0,11,1,3,0,0,0,0,0,0,13.0,26.0,17,17,14,14,14,14,14,14,0.28125,2.0,0.792343032159,0.776992287918,Land,Diplomatic,Clash,Clash
3,4336,2001,3,2,USA,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,0,7,1,3,1,1,1,0,0,0,1076.0,2013.0,17,7,26,26,26,26,26,26,7.00047775196,0.592207792208,0.224171089358,0.124677574874,None,Diplomatic,Clash,ShowForce
3,4278,2001,4,2,CHN,AUL,0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,3,1,1,0,0,1,0,0,752.0,1000.0,20,16,3,3,3,3,3,3,6.82005331754,45.2941176471,65.5153762942,42.5234494242,None,Diplomatic,BeginWar,Attack
4,4280,2001,4,2,USA,CHN,0,0,0,0,0,0,1,0,0,0.0,13.0,12,15,3,4,1,1,1,0,0,0,1076.0,2013.0,17,7,27,27,27,27,27,27,7.00047775196,0.592207792208,0.224171089358,0.124677574874,None,Military,Clash,ShowForce
3,4313,2001,4,2,IND,BNG,0,0,0,0,0,0,0,1,0,0.0,0.0,11,0,3,1,0,0,0,0,0,0,65.0,39.0,17,17,8,8,8,8,8,8,22.1705790297,9.21897810219,7.90023664122,9.46371720277,None,Diplomatic,Clash,Clash
3,4279,2001,5,2,PHI,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,0,7,1,3,0,1,1,0,0,0,1000.0,1063.0,7,15,7,7,7,7,7,7,0.0231275380573,0.0463203463203,0.0612698038291,0.0362209246361,Water400,Diplomatic,ShowForce,Seizure
4,4301,2001,5,2,SIE,LBR,0,0,0,0,0,0,1,0,0,0.0,0.0,15,0,4,1,0,0,0,0,0,0,0.0,0.0,0,1,2,2,2,2,2,2,0.5,0.4,1.60190174326,1.15418502203,Land,Military,None,ThreatForce
4,4282,2001,6,2,ROK,PRK,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,0,0,0,0,0,0,1432.0,1356.0,17,17,24,24,24,24,24,24,5.44899951196,0.63123844732,2.04561752128,3.08585319578,Land,Military,Clash,Clash
4,4265,2001,7,2,NEW,INS,0,0,0,0,1,0,0,0,0,0.0,13.0,17,17,4,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.772093023256,0.030303030303,0.0186011512488,0.0458944427816,None,Military,None,None
4,4277,2001,7,2,PAK,IND,0,0,1,0,0,0,0,0,0,376.0,376.0,17,17,4,4,0,0,1,0,0,0,3423.0,3436.0,17,17,39,39,39,39,39,39,0.169054845768,0.49089469517,0.137545401577,0.198381764399,Land,Military,Clash,Clash
3,4317,2001,7,2,IRN,AZE,0,0,0,0,0,0,0,1,0,0.0,0.0,12,8,3,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5.63985594238,7.125,8.05091850573,11.7275747508,Land,Diplomatic,None,None
3,4240,2001,8,2,LIT,BLR,0,0,0,0,1,0,0,0,0,0.0,0.0,0,7,1,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.107653061224,0.144578313253,0.349112426036,0.301899293286,None,Diplomatic,None,None
3,4290,2001,8,2,TUR,IRN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,0,0,0,26.0,13.0,16,0,7,7,7,7,7,7,1.53661132397,1.00389863548,1.04692118038,0.762712464589,Land,Diplomatic,Attack,None
4,4296,2001,8,2,NOR,AUL,0,0,0,0,1,0,0,0,0,0.0,0.0,0,15,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.43942535545,0.529411764706,0.23252459692,0.0697238795615,None,Military,None,None
4,4325,2001,8,2,TUR,IRQ,0,0,0,0,1,0,0,0,0,13.0,0.0,16,0,4,1,0,0,0,2,0,0,2013.0,13.0,0,16,14,14,14,14,14,14,5.26166180758,1.21462264151,2.75520896304,1.23425591657,None,Military,None,Attack
4,4242,2001,10,2,RUS,GRG,0,0,0,0,1,0,0,0,0,0.0,0.0,16,11,4,3,0,0,0,0,0,0,0.0,0.0,0,12,2,2,2,2,2,2,240.316981132,57.4705882353,33.2822617419,42.9710238249,None,Military,None,ViolateBorder
4,4263,2001,10,2,NIC,COL,0,0,0,0,0,0,1,0,0,0.0,0.0,0,15,1,4,0,0,0,0,0,0,0.0,0.0,0,0,2,2,2,2,2,2,0.00943725969941,0.101265822785,0.126795079155,0.0546638332504,None,Military,None,None
3,4305,2001,10,2,UGA,SUD,0,0,0,0,1,0,0,0,0,0.0,0.0,8,0,3,1,0,0,0,0,0,0,0.0,13.0,16,17,8,8,8,8,8,8,0.214285714286,0.470085470085,0.737028488317,0.184454756381,None,Diplomatic,Attack,Clash
2,4236,2001,12,2,AZE,ARM,0,0,0,0,1,0,0,0,0,0.0,0.0,4,0,2,1,0,0,0,0,0,0,1013.0,1013.0,17,17,6,6,6,6,6,6,1.30769230769,1.71428571429,2.52364654636,1.76798825257,Land,Diplomatic,Clash,Clash
4,4266,2001,12,2,PRK,JPN,0,0,0,0,1,0,0,0,0,13.0,0.0,17,17,4,4,0,1,0,0,0,0,0.0,63.0,0,12,7,7,7,7,7,7,0.0518563510743,4.50833333333,0.182061990263,0.116503647215,None,Military,None,ViolateBorder
3,4284,2001,12,2,CHA,CEN,0,0,0,0,0,0,0,1,0,0.0,0.0,0,7,1,3,0,0,0,0,0,0,0.0,0.0,13,0,1,1,1,1,1,1,0.866666666667,10.0,2.17853403141,1.71554993679,Land,Diplomatic,Blockade,None
4,4346,2002,1,2,KEN,ETH,0,0,0,0,0,1,0,0,0,0.0,0.0,0,14,1,4,0,0,0,0,0,0,13.0,0.0,17,17,1,1,1,1,1,1,0.633136094675,0.0952380952381,0.477804224933,0.910418695229,None,Military,Clash,Clash
4,4348,2002,1,2,SIE,LBR,0,0,0,0,0,0,0,1,0,0.0,0.0,15,12,4,3,0,0,0,0,0,0,0.0,0.0,0,1,3,3,3,3,3,3,0.642857142857,0.866666666667,1.69021916912,1.15796897038,Land,Military,None,ThreatForce
4,4552,2002,1,3,USA,PAK,0,0,0,0,1,0,0,0,0,13.0,13.0,17,17,4,4,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,129.719017492,2.28064516129,1.98160792952,2.1991715372,None,Military,None,None
3,4409,2002,2,2,IRN,AZE,0,0,0,0,1,0,0,0,0,0.0,0.0,7,7,3,3,0,0,0,0,0,0,0.0,0.0,8,12,1,1,1,1,1,1,3.41888888889,7.22222222222,8.11306901615,11.9531897266,Land,Diplomatic,Alert,ViolateBorder
4,4553,2002,2,2,THI,MYA,0,0,0,0,1,0,0,0,0,0.0,0.0,17,17,4,4,0,0,1,0,0,0,89.0,26.0,16,0,21,21,21,21,21,21,0.325284090909,0.689189189189,1.21680627168,1.30645534475,Land,Military,Attack,None
4,4554,2002,3,2,IND,BNG,0,0,0,0,1,0,0,0,0,0.0,0.0,17,17,4,4,0,0,0,0,0,0,65.0,39.0,17,17,9,9,9,9,9,9,22.6507413509,9.47445255474,7.91014296464,9.37213254036,None,Military,Clash,Clash
3,4410,2002,4,3,TUR,CYP,0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,1,0,0,789.0,1039.0,0,1,11,11,11,11,11,11,32.6585365854,51.5,97.6084507042,55.6520547945,Land,Diplomatic,None,ThreatForce
3,4410,2002,4,3,TUR,GRC,0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,3,1,0,0,0,1,0,0,26.0,1052.0,0,7,23,23,23,23,23,23,1.75760227521,2.89325842697,6.30706224973,9.84634028114,Land,Diplomatic,None,ShowForce
3,4444,2002,4,2,TAW,CHN,0,0,0,0,1,0,0,0,0,0.0,0.0,7,0,3,1,0,1,0,0,0,0,89.0,89.0,17,16,20,20,20,20,20,20,0.110044516625,0.162995594714,0.0175890346767,0.0211596867947,Water12,Diplomatic,Clash,Attack
